URY00076;2018-10-11;06:05;0.3;TURB;0;;21.1;NTU;Fair
URY00076;2018-10-11;06:05;0.3;EC;0;;136.0;µS/cm;Fair
URY00076;2018-10-18;06:05;0.3;EC;0;;137.0;µS/cm;Fair
URY00076;2018-10-22;06:10;0.3;Alk-Tot;0;;49.0;mg/l;Fair
URY00076;2018-10-22;06:10;0.3;TEMP;0;;18.0;°C;Fair
URY00076;2018-10-22;06:10;0.3;TURB;0;;20.5;NTU;Fair
URY00076;2018-10-24;06:05;0.3;EC;0;;138.0;µS/cm;Fair
URY00076;2018-10-24;06:05;0.3;pH;0;;7.8;---;Fair
URY00076;2018-10-26;06:10;0.3;EC;0;;137.0;µS/cm;Fair
URY00076;2018-10-26;06:10;0.3;pH;0;;7.8;---;Fair
URY00076;2018-10-26;06:10;0.3;NO3N;0;;1.2;mg/l;Fair
URY00076;2018-10-31;06:05;0.3;TURB;0;;18.6;NTU;Fair
URY00076;2018-01-09;06:00;0.3;Alk-Tot;0;;53.0;mg/l;Fair
URY00076;2018-01-09;06:00;0.3;EC;0;;142.0;µS/cm;Fair
URY00076;2018-01-09;06:00;0.3;TEMP;0;;24.0;°C;Fair
URY00076;2018-01-09;06:00;0.3;NO2N;0;;0.03;mg/l;Fair
URY00076;2018-01-03;06:00;0.3;NO2N;0;;0.01;mg/l;Fair
URY00076;2018-01-03;06:00;0.3;COL-True;0;;113.0;TCU;Fair
URY00076;2018-11-13;06:05;0.3;Alk-Tot;0;;51.0;mg/l;Fair
URY00076;2018-11-13;06:05;0.3;TEMP;0;;21.0;°C;Fair
URY00076;2018-11-09;06:10;0.3;pH;0;;7.9;---;Fair
URY00076;2018-11-09;06:10;0.3;TURB;0;;19.3;NTU;Fair
URY00076;2018-11-05;07:00;0.3;NO3N;0;;1.1;mg/l;Fair
URY00076;2018-11-05;07:00;0.3;NH4N;0;;0.02;mg/l;Fair
URY00076;2018-11-05;07:00;0.3;TEMP;0;;20.0;°C;Fair
URY00076;2018-11-06;06:55;0.3;COL-True;0;;150.0;TCU;Fair
URY00076;2018-11-08;06:10;0.3;NO3N;0;;1.2;mg/l;Fair
URY00076;2018-11-12;06:10;0.3;COL-True;0;;136.0;TCU;Fair
URY00076;2018-01-02;06:00;0.3;EC;0;;139.0;µS/cm;Fair
URY00076;2018-01-02;06:00;0.3;TURB;0;;15.5;NTU;Fair
URY00076;2015-06-19;00:00;0.3;COL-True;0;;24.0;TCU;Fair
URY00076;2015-06-15;00:00;0.3;pH;0;;8.25;---;Fair
URY00076;2015-06-09;00:00;0.3;TEMP;0;;15.3;°C;Fair
URY00076;2015-06-01;00:00;0.3;pH;0;;7.52;---;Fair
URY00076;2015-06-01;00:00;0.3;EC;0;;158.0;µS/cm;Fair
URY00076;2015-07-24;00:00;0.3;TEMP;0;;18.3;°C;Fair
URY00076;2015-07-24;00:00;0.3;EC;0;;181.0;µS/cm;Fair
URY00076;2015-07-24;00:00;0.3;COL-True;0;;31.0;TCU;Fair
URY00076;2015-07-24;00:00;0.3;Alk-Tot;0;;64.0;mg/l;Fair
URY00076;2015-07-22;00:00;0.3;TEMP;0;;20.5;°C;Fair
URY00076;2015-07-20;00:00;0.3;COL-True;0;;26.6;TCU;Fair
URY00076;2015-07-16;00:00;0.3;pH;0;;8.58;---;Fair
URY00076;2015-07-14;00:00;0.3;COL-True;0;;28.7;TCU;Fair
URY00076;2015-07-14;00:00;0.3;Alk-Tot;0;;62.0;mg/l;Fair
URY00076;2015-07-10;00:00;0.3;TURB;0;;2.31;NTU;Fair
URY00076;2015-07-10;00:00;0.3;TEMP;0;;18.1;°C;Fair
URY00076;2015-07-08;00:00;0.3;Alk-Tot;0;;67.0;mg/l;Fair
URY00076;2015-07-06;00:00;0.3;pH;0;;8.1;---;Fair
URY00076;2015-07-06;00:00;0.3;EC;0;;169.0;µS/cm;Fair
URY00076;2015-07-02;00:00;0.3;TURB;0;;2.27;NTU;Fair
URY00076;2015-07-02;00:00;0.3;pH;0;;8.1;---;Fair
URY00076;2015-07-02;00:00;0.3;EC;0;;169.0;µS/cm;Fair
URY00076;2015-07-03;00:00;0.3;COL-True;0;;23.2;TCU;Fair
URY00076;2015-07-07;00:00;0.3;Alk-Tot;0;;59.0;mg/l;Fair
URY00076;2015-07-07;00:00;0.3;COL-True;0;;18.1;TCU;Fair
URY00076;2015-07-07;00:00;0.3;TURB;0;;1.63;NTU;Fair
URY00076;2015-07-09;00:00;0.3;Alk-Tot;0;;65.0;mg/l;Fair
URY00076;2015-07-09;00:00;0.3;EC;0;;180.0;µS/cm;Fair
URY00076;2015-07-15;00:00;0.3;TEMP;0;;15.5;°C;Fair
URY00076;2015-07-23;00:00;0.3;pH;0;;8.7;---;Fair
URY00076;2015-07-23;00:00;0.3;TURB;0;;1.83;NTU;Fair
URY00076;2015-07-29;00:00;0.3;pH;0;;8.8;---;Fair
URY00076;2015-06-02;00:00;0.3;TEMP;0;;15.5;°C;Fair
URY00076;2015-06-02;00:00;0.3;TURB;0;;0.424;NTU;Fair
