Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00239,2021-06-08,,,,160.0,,,,0.0854139,0.01219512,0.06546286,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.56,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-07-01,,,,150.0,,,,0.388245,0.01219512,0.03611744,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.84,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-08-04,,,,240.0,,,,0.2407119,0.01829268,0.1015803,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.98,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-09-10,,,,170.0,,,,0.1630629,0.00304878,0.0225734,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.37,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-10-07,,,,280.0,,,,0.77649,0.04268292,0.12866838,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.51,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-11-09,,,,130.0,,,,0.77649,0.01829268,0.20993262,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.67,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2021-12-09,,,,140.0,,,,1.009437,0.00914634,0.3160276,,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.58,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00259,2018-01-15,,,,160.0,,,,0.4193046,0.00609756,0.3611744,9.3,,,,,,WATERRIJK EILANDSPOLDER,52.5898,4.8869,Europe,,,,,,0.39,,,71.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00259,2018-02-07,,,,140.0,,,,0.2873013,0.00304878,0.2708808,10.7,,,,,,WATERRIJK EILANDSPOLDER,52.5898,4.8869,Europe,,,,,,0.47,,,78.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00259,2018-03-14,,,,140.0,,,,0.0232947,0.00304878,0.0112867,12.1,,,,,,WATERRIJK EILANDSPOLDER,52.5898,4.8869,Europe,,,,,,0.51,,,98.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00259,2018-04-18,,,,150.0,,,,0.0232947,0.00304878,0.0112867,11.7,,,,,,WATERRIJK EILANDSPOLDER,52.5898,4.8869,Europe,,,,,,0.8,,,120.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00259,2018-05-03,,,,130.0,,,,0.0232947,0.00304878,0.0112867,11.9,,,,,,WATERRIJK EILANDSPOLDER,52.5898,4.8869,Europe,,,,,,0.76,,,119.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,218
