Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX05608,2018-11-13,,0.0551,0.01,25.0,3.0,0.0005,0.005,3.851,52600.0,10.0,98.0,0.5,0.188436,0.0235,0.0471,0.001,7.3,88.3,0.005,42080.0,26.8,29.0,1.860896,1.931496,4.535,1.67246,0.1351,0.75,0.0484,39.5,4.6,8.4,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2021-10-11,,,0.01,,3.0,0.0105984,,3.805,57800.0,10.0,,0.5,0.083401,0.021,0.02,0.0016,8.56,116.8,0.005,46240.0,31.0,33.0,1.892121,1.933121,4.965,1.80872,0.0733,0.41,0.0189,17.2,5.8,8.8,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05609,2015-04-09,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,55000.0,156.0,63.0,0.5,0.057428,0.021,0.02,0.001,9.4,119.0,0.005,44080.0,26.5,30.0,1.536705,1.577705,0.5,1.479277,0.08205,1.3,0.028895,20.8,3.6,8.3,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2015-05-21,,0.031,0.01,5.0,3.0,0.15836,0.005,0.5,56600.0,1.0,173.0,0.5,0.086362,0.021,0.05,0.001,7.6,96.4,0.005,45280.0,26.7,28.0,0.803103,0.874103,0.5,0.716741,0.100764,1.2,0.029298,15.0,4.7,8.0,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2015-07-16,,0.041,0.01,10.0,3.0,0.0005,0.005,0.5,66000.0,1.0,75.0,0.5,0.064672,0.021,0.02,0.001,8.09,113.2,0.005,53120.0,32.9,35.0,1.654421,1.695421,0.5,1.589749,0.130438,1.4,0.03344,21.0,6.2,8.6,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2015-09-18,,0.04061,0.01,8.0,3.0,0.007584,0.005,0.5,44230.0,10.0,1782.0,0.5,0.041546,0.021,0.02,0.001,6.72,142.8,0.005,35384.0,33.0,33.0,2.4425,2.4835,0.5,2.400954,0.1674,0.7,0.067477,14.0,5.4,8.2,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2016-03-21,,0.0411,0.01,8.0,3.0,0.0056264,0.005,0.5,48970.0,1.0,3654.0,0.5,0.066536,0.021,0.02,0.001,8.1,122.9,0.005,39176.0,25.0,31.0,2.017453,2.058453,0.5,1.950917,0.070811,0.5,,56.0,13.0,8.0,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2016-05-10,,0.03,0.01,5.0,3.0,0.0082284,0.0063,0.5,56200.0,10.0,10.0,0.5,0.081152,0.021,0.02,0.001,8.6,105.8,0.005,45040.0,26.3,30.0,1.721256,1.762256,0.5,1.640104,0.080653,1.5,0.033012,37.33,5.8,9.1,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2016-06-27,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,64100.0,1.0,20.0,0.5,0.048002,0.021,0.02,0.001,8.2,113.0,0.005,51280.0,31.8,32.0,2.056059,2.097059,0.5,2.008057,0.063788,2.0,0.028802,68.67,2.5,8.7,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2016-08-19,,0.06679,0.01,20.0,3.0,0.0005,0.0446,0.5,63400.0,1.0,2359.0,0.5,0.045842,0.021,0.02,0.0118,,,0.005,50720.0,32.3,33.0,3.586303,3.627303,0.5,3.540461,0.145462,0.5,0.024861,72.59,17.0,8.6,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2017-03-09,,0.0503,0.01,5.0,3.0,0.0005,0.005,0.5,49000.0,10.0,31.0,0.5,0.14277,0.021,0.07668,0.001,7.6,85.7,0.005,38400.0,22.6,27.0,2.0165,2.11418,0.5,1.87373,0.0486,1.5,0.0213,12.0,3.4,8.1,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2017-05-04,,0.0504,0.01,5.0,3.0,0.0005,,0.5,56000.0,1.0,141.0,0.5,0.03938,0.021,0.02006,0.065,7.5,94.5,0.005,44320.0,27.0,28.0,1.88056,1.92162,0.5,1.84118,0.0669,2.85,0.0299,10.0,3.4,8.0,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2017-06-28,,0.03,0.01,8.0,3.0,0.0005,0.005,0.5,63200.0,1.0,10.0,0.5,0.06526,0.021,0.02,0.001,7.8,110.8,0.005,50640.0,31.1,31.0,0.91511,0.95611,0.5,0.84985,0.0725,1.45,0.0431,10.0,3.5,8.3,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2017-08-09,,0.036,0.01,5.0,3.0,0.0005,0.005,0.5,66500.0,10.0,464.0,0.5,0.092641,0.021,0.058421,0.001,7.1,114.7,0.005,53200.0,33.7,34.0,1.051553,1.130974,0.5,0.958912,0.0958,0.82,0.0114,54.5,3.8,8.4,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2018-02-15,,0.0589,0.01,5.0,3.0,0.0005,0.005,2.41,51800.0,10.0,63.0,0.5,0.060534,0.021,0.048978,0.001,7.7,88.8,0.005,41440.0,22.7,30.0,1.139904,1.209882,2.41,1.07937,0.0798,0.98,0.0361,31.0,4.0,8.3,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2018-04-04,,0.0771,0.01,10.0,3.0,0.0005,0.005,2.454,51400.0,10.0,185.0,0.5,0.02,0.021,0.044202,0.001,8.7,118.9,0.005,41440.0,23.7,30.0,1.37289,1.438092,2.71,1.35289,0.076,1.46,0.0811,22.0,2.5,8.3,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2018-05-04,,0.0595,0.01,13.0,3.0,0.0005,0.005,3.048,52000.0,10.0,10.0,0.5,0.02309,0.021,0.025872,0.0026,6.8,83.4,0.005,41600.0,25.4,32.0,1.11498,1.161852,3.098,1.09189,0.0526,1.96,0.0526,27.5,2.5,8.3,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05609,2018-11-13,,0.0442,0.01,25.0,3.0,0.0005,0.005,3.373,48600.0,10.0,10.0,0.5,0.116563,0.021,0.0283,0.001,8.4,96.4,0.005,38880.0,26.5,28.0,1.573983,1.623283,4.0,1.45742,0.0978,1.23,0.0336,27.5,3.6,8.4,"FRENTE A PEMEX TOPO.SEG 36, 2 SA8A",25.60088,-109.03692
MEX05610,2015-04-09,,0.03,0.01,10.0,3.0,0.0005,0.005,0.5,55200.0,259.0,173.0,0.5,0.114474,0.021,0.032025,0.001,6.51,80.3,0.005,46880.0,26.4,30.0,1.464243,1.517268,0.5,1.349769,0.064389,1.3,0.032031,16.0,2.6,8.1,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2015-05-21,,0.033,0.01,5.0,3.0,0.0005,0.005,0.5,61500.0,1.0,98.0,0.5,0.113801,0.02294,0.029201,0.001,7.09,97.2,0.005,49200.0,28.2,27.0,0.592848,0.644989,0.5,0.479047,0.093964,1.5,0.035063,21.0,4.5,7.9,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2015-07-16,,0.035,0.01,5.0,3.0,0.0223996,0.005,0.5,71800.0,10.0,41.0,0.5,0.086568,0.021,0.02,0.001,6.9,100.7,0.005,57440.0,32.6,35.0,1.892262,1.933262,0.5,1.805694,0.122039,1.6,0.0332,24.44,5.8,8.5,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2015-09-18,,0.06645,0.01,5.0,3.0,0.003318,0.005,0.5,48230.0,20.0,933.0,0.5,0.088502,0.021,0.02,0.001,5.5,92.8,0.005,38488.0,32.0,32.0,2.1441,2.1851,0.5,2.055598,0.1208,1.3,0.045934,19.5,3.6,8.1,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2016-03-21,,0.03,0.01,8.0,3.0,0.003318,0.005,0.5,51400.0,1.0,135.0,0.5,0.23991,0.021,0.02,0.001,8.4,92.4,0.005,40600.0,24.9,31.0,1.707536,1.748536,0.5,1.467626,0.044541,0.9,,35.5,7.2,8.0,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2016-05-10,,0.03,0.01,8.0,3.0,0.0082932,0.005,0.5,56200.0,1.0,10.0,0.5,0.08542,0.021,0.02,0.001,8.0,112.4,0.005,44960.0,25.9,28.0,1.821919,1.862919,0.5,1.736499,0.065101,1.5,0.02522,32.0,4.7,9.4,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2016-06-27,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,64100.0,1.0,1.0,0.5,0.066577,0.021,0.02,0.001,8.0,108.8,0.005,51120.0,31.4,31.0,1.575068,1.616068,0.5,1.508491,0.063897,1.4,0.027226,18.5,2.5,9.0,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2016-08-19,,0.03383,0.01,5.0,3.0,0.0005,0.0059,0.5,65000.0,20.0,528.0,0.5,0.040849,0.021,0.02,0.001,7.0,97.0,0.005,52080.0,32.5,32.0,3.35061,3.39161,0.5,3.309761,0.083709,0.9,0.019661,50.59,5.5,8.5,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2017-03-09,,0.0486,0.01,18.0,3.0,0.0005,0.005,0.5,49100.0,1.0,20.0,0.5,0.07942,0.021,0.03669,0.001,7.7,90.3,0.005,39280.0,21.3,27.0,2.0152,2.07289,0.5,1.93578,0.052,1.68,0.0253,10.0,3.2,8.1,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2017-05-04,,0.0491,0.01,5.0,3.0,0.0020612,,0.5,56000.0,1.0,10.0,0.5,0.0528,0.021,0.03727,0.0893,7.7,95.0,0.005,45040.0,27.0,27.0,1.854,1.91227,0.5,1.8012,0.0649,3.24,0.0335,10.5,2.5,8.0,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2017-06-28,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,68500.0,31.0,886.0,0.5,0.08059,0.021,0.02,0.001,6.7,89.5,0.005,54800.0,31.3,,0.92544,0.96644,0.5,0.84485,0.0697,2.05,0.0159,12.0,2.5,8.3,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2017-08-09,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,63800.0,10.0,199.0,0.5,0.072589,0.021,0.044393,0.001,6.0,86.1,0.005,52560.0,32.9,34.0,0.873302,0.938695,0.5,0.800713,0.0729,1.21,0.017,51.0,5.3,8.5,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2018-02-15,,0.0478,0.01,5.0,3.0,0.0005,0.005,6.968,55200.0,10.0,52.0,0.5,0.027517,0.021,0.028305,0.001,8.0,87.5,0.005,43120.0,22.1,29.0,0.950847,1.000152,6.968,0.92333,0.0561,1.22,0.0272,19.0,3.4,8.2,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2018-04-04,,0.0925,0.01,5.0,3.0,0.0008216,0.005,2.523,51000.0,10.0,10.0,0.5,0.052134,0.021,0.030339,0.001,8.8,103.2,0.005,38880.0,23.4,29.0,1.569764,1.621103,2.523,1.51763,0.08,1.54,0.0465,13.5,2.5,8.3,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2018-05-04,,0.0533,0.01,10.0,3.0,0.0005,0.005,2.933,56200.0,10.0,31.0,0.5,0.066586,0.021,0.040833,0.0032,7.6,86.4,0.005,44960.0,25.9,31.0,1.186296,1.248129,3.154,1.11971,0.1357,2.14,0.1357,26.0,2.5,8.2,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05610,2018-11-13,,0.0442,0.01,25.0,3.0,0.0005,0.005,3.308,57400.0,10.0,10.0,0.5,0.038164,0.021,0.02,0.001,7.3,89.8,0.005,45440.0,26.3,27.0,1.584144,1.625144,3.78,1.54598,0.1073,1.23,0.0117,30.0,2.5,8.4,TOPOLOBAMPO MUELLE SEG36 3 ISA8A,25.59797,-109.04398
MEX05611,2015-02-26,,0.072,0.01,8.0,3.0,0.07696,0.005,0.5,59800.0,1.0,20.0,0.5,0.054297,0.021,0.0518,0.001,11.86,138.1,0.005,47840.0,24.2,27.0,1.254848,1.327648,0.5,1.200551,0.062694,0.7,0.019,12.5,2.7,8.2,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2015-04-09,,0.071,0.01,8.0,3.0,0.017696,0.005,0.5,63700.0,110.0,395.0,0.5,0.092775,0.021,0.02,0.001,7.53,91.6,0.005,50960.0,24.9,27.0,1.781008,1.822008,0.5,1.688233,0.098122,1.0,0.012168,38.0,14.0,7.4,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2015-05-26,,0.078,0.01,10.0,3.0,0.073516,0.005,0.5,70200.0,1.0,1793.0,0.5,0.076853,0.021,0.02,0.001,8.4,113.7,0.005,56160.0,29.2,35.0,1.487411,1.528411,0.5,1.410558,0.141056,1.0,0.022438,53.0,8.0,7.8,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2015-07-08,,0.055,0.01,15.0,3.0,0.01188,0.005,0.5,74300.0,1.0,605.0,0.5,0.033268,0.021,0.02,0.001,8.07,114.0,0.005,59440.0,32.0,37.0,1.568331,1.609331,0.5,1.535063,0.159703,0.8,0.0248,40.0,7.9,7.7,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2016-03-03,,0.04658,0.01,25.0,3.0,0.0005,0.005,0.5,65700.0,10.0,75.0,0.5,0.024106,0.021,0.02,0.001,8.1,102.7,0.005,52560.0,,31.0,1.6994,1.7404,0.5,1.675294,0.1231,0.9,0.025686,52.0,10.0,7.8,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2016-04-26,,0.07398,0.01,15.0,3.0,0.0005,0.005,0.5,67800.0,1.0,1.0,0.5,0.107,0.021,0.02,0.001,8.7,113.4,0.005,54240.0,29.0,31.0,1.934921,1.975921,0.5,1.827921,0.170099,0.5,0.020289,55.88,8.4,7.9,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2016-06-16,,0.07931,0.01,18.0,3.0,0.0005,0.005,0.5,73400.0,1.0,173.0,0.5,0.148086,0.021,0.047514,0.001,7.9,108.2,0.005,58720.0,31.8,33.0,1.971388,2.039902,0.5,1.823302,0.086309,0.8,0.035661,47.33,4.8,8.0,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2016-08-01,,0.07346,0.01,13.0,3.0,,0.005,0.5,72000.0,1.0,911.0,0.5,0.037863,0.021,0.02,0.001,8.2,115.4,0.005,57600.0,33.2,34.0,2.133653,2.174653,0.5,2.09579,0.121803,0.7,0.026708,46.5,6.1,7.9,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2017-02-27,,0.0678,0.01,15.0,3.0,0.0027824,0.005,0.5,55800.0,1.0,1.0,0.5,0.11727,0.021,0.02,0.001,9.9,117.5,0.005,44640.0,23.8,30.0,2.40166,2.44266,0.5,2.28439,0.0785,0.7,0.0157,33.3333,10.0,8.1,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2017-04-27,,0.069,0.01,13.0,3.0,0.0027059,0.005,0.5,51200.0,1.0,31.0,0.5,0.1052,0.06992,0.21515,0.001,,,0.005,40960.0,27.7,30.0,1.57719,1.86226,0.5,1.47199,0.0688,0.86,0.0521,36.5,5.5,7.9,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2017-06-06,,0.0886,0.01,13.0,3.0,0.0051613,0.005,0.5,70900.0,1.0,20.0,0.5,0.07211,0.021,0.02,0.001,8.6,115.8,0.005,56720.0,30.5,31.0,1.71441,1.75541,0.5,1.6423,0.0866,0.59,0.0269,29.5,7.3,7.9,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2017-08-01,,0.1183,0.01,25.0,3.0,0.0005,0.005,0.5,77900.0,10.0,426.0,0.5,0.1569,0.021,0.034426,0.001,,,0.005,62320.0,33.7,35.0,1.547459,1.602885,0.5,1.390559,0.1685,0.72,0.0212,26.5,7.2,8.1,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2018-01-31,,0.0681,0.01,5.0,3.0,0.0005,0.005,3.251,44300.0,10.0,10.0,0.5,0.058383,0.021,0.027335,0.001,13.1,146.0,0.005,35440.0,20.6,23.0,1.407403,1.455738,3.715,1.34902,0.0319,0.59,0.0226,19.5,2.5,8.3,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2018-03-14,,0.0859,0.01,13.0,3.0,0.0005,0.005,3.785,55500.0,10.0,10.0,0.5,0.023382,0.021,0.067606,0.001,,,0.005,44400.0,26.2,30.0,0.847592,0.936198,14.03,0.82421,0.0567,0.6,0.0766,23.0,2.5,8.2,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2018-05-04,,0.0892,0.01,10.0,3.0,0.00237,0.005,4.12,52300.0,10.0,10.0,0.5,0.035524,0.021,0.02735,0.001,6.6,75.3,0.005,41840.0,22.3,24.0,1.357694,1.406044,4.418,1.32217,0.08,0.5,0.08,36.5,2.5,8.1,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2018-11-01,,0.1223,0.01,40.0,3.0,0.0005,0.005,6.423,58300.0,10.0,5475.0,0.5,0.202472,0.021,0.02,0.001,9.6,120.6,0.005,46640.0,27.1,30.0,1.999942,2.040942,7.863,1.79747,0.1733,0.39,0.0287,41.0,6.0,8.6,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05611,2021-10-11,,,0.01,,3.0,0.0025816,,3.123,59500.0,10.0,,0.5,0.1109,0.021,0.062693,0.001,8.52,113.6,0.005,47600.0,30.0,32.0,2.03153,2.115223,3.498,1.92063,0.0518,1.0,0.0235,10.0,2.5,8.7,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 1,25.59692,-109.0983
MEX05612,2015-04-28,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,60800.0,1.0,10.0,0.5,0.03366,0.021,0.02,0.001,8.6,109.5,0.005,48640.0,27.5,28.0,1.120775,1.161775,0.5,1.087115,0.104924,0.6,0.0189,39.33,13.0,7.9,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2015-06-17,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,68400.0,1.0,1.0,0.5,0.03132,0.021,0.034124,0.001,7.9,109.0,0.005,54720.0,32.1,37.0,1.078406,1.13353,0.5,1.047086,0.089859,0.9,0.020407,24.0,4.6,7.9,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2015-07-27,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,69200.0,1.0,31.0,0.5,0.047364,0.021,0.0216,0.001,8.06,110.9,0.005,55360.0,,34.0,1.448256,1.490856,0.5,1.400892,0.099634,1.3,0.0223,18.0,4.4,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2015-09-20,,0.03,0.01,25.0,3.0,0.0164292,0.005,0.5,50420.0,61.0,24196.0,0.5,0.023362,0.021,0.02,0.001,5.94,92.5,0.005,40336.0,29.0,28.0,2.1018,2.1428,0.5,2.078438,0.1203,0.5,0.037367,32.0,7.6,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2016-03-17,,0.03,0.01,8.0,3.0,0.001422,0.0089,0.5,59500.0,1.0,1.0,0.5,0.117653,0.021,0.02,0.001,7.7,94.3,0.005,47600.0,25.7,28.0,1.737461,1.778461,0.5,1.619808,0.051223,0.8,0.017546,66.67,6.7,9.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2016-05-15,,0.03,0.01,5.0,3.0,0.0059944,0.0058,0.5,54100.0,1.0,10.0,0.5,0.124858,0.021,0.047406,0.001,7.3,96.4,0.005,43280.0,29.6,30.0,2.072959,2.141365,0.5,1.948101,0.071659,0.6,0.024532,40.5,8.4,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2016-06-30,,0.03511,0.01,13.0,3.0,0.0005,0.005,0.5,68700.0,1.0,131.0,0.5,0.038312,0.021,0.02,0.001,8.1,110.7,0.005,54960.0,32.1,33.0,2.189169,2.230169,0.5,2.150857,0.072845,0.9,0.021716,62.86,7.7,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2016-08-16,,0.03,0.01,8.0,3.0,0.0005,0.006,0.5,70000.0,1.0,10.0,0.5,0.033421,0.021,0.02,0.001,8.7,121.9,0.005,56000.0,32.9,34.0,1.565218,1.606218,0.5,1.531797,0.068613,0.4,0.020227,12.5,6.8,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2017-03-06,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,52200.0,1.0,1.0,0.5,0.13736,0.021,0.02,0.001,8.5,98.5,0.005,41760.0,22.8,29.0,2.01829,2.05929,0.5,1.88093,0.0603,0.64,0.0269,13.5,16.0,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2017-05-03,,0.0374,0.01,5.0,3.0,0.0008384,0.0062,0.5,62400.0,1.0,74.0,0.5,0.05372,0.021,0.04391,0.001,8.4,106.2,0.005,49920.0,23.6,29.0,2.35669,2.4216,0.5,2.30297,0.0799,0.7,0.027,32.0,4.8,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2017-06-27,,0.0432,0.01,5.0,3.0,0.0005,0.005,,66300.0,1.0,10.0,0.5,0.20479,0.021,0.09005,0.001,7.4,100.2,0.005,53040.0,31.3,32.0,2.15155,2.2626,,1.94676,0.0485,0.96,0.0257,31.0,2.5,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2017-08-07,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,68000.0,10.0,1793.0,0.5,0.058683,0.021,0.13659,0.001,7.5,103.7,0.005,54400.0,32.7,34.0,1.136581,1.294171,0.5,1.077898,0.0652,1.1,0.0164,17.0,6.3,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2018-02-08,,0.03,0.01,5.0,3.0,0.0017016,0.005,2.942,50000.0,10.0,10.0,0.5,0.062779,0.021,0.021899,0.001,9.1,99.2,0.005,40000.0,19.4,24.0,0.858689,0.901588,3.006,0.79591,0.0416,1.0,0.0256,27.5,3.6,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2018-03-22,,0.0707,0.01,5.0,3.0,0.0005,0.005,2.781,49800.0,10.0,10.0,0.5,0.021919,0.021,0.213745,0.001,8.6,98.4,0.005,39840.0,22.4,24.0,1.373679,1.608424,2.888,1.35176,0.0378,0.9,0.059,10.0,2.5,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2018-05-10,,0.0349,0.01,15.0,3.0,0.0005,0.005,2.578,61500.0,10.0,10.0,0.5,0.02,0.021,0.02,0.001,8.2,111.7,0.005,49200.0,31.1,32.0,1.19443,1.23543,2.691,1.17443,0.0662,0.48,0.0088,21.0,9.0,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05612,2018-11-08,,0.0306,0.01,5.0,3.0,0.0005,0.005,1.098,61400.0,10.0,10.0,0.5,0.02,0.021,0.022471,0.001,7.8,95.8,0.005,49120.0,25.9,28.0,0.93249,0.975961,1.432,0.91249,0.053,0.98,0.053,16.0,2.5,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 3,25.49535,-109.00735
MEX05613,2015-03-10,,0.122,0.01,5.0,3.0,0.0005,0.005,0.5,43600.0,1.0,132.0,0.5,0.116343,0.04274,0.24626,0.001,11.86,142.3,0.005,34880.0,24.4,27.0,1.2168,1.5058,0.5,1.100457,0.06,0.3,0.014706,29.5,14.0,8.8,SISTEMA LAGUNAR AGIABAMPO-BACREHUIS-RIO FUERTE ANT,26.361222,-109.15225
MEX05613,2015-04-21,,0.093,0.01,5.0,3.0,0.0005,0.005,0.5,55500.0,1.0,20.0,0.5,0.08604,0.021,0.0288,0.001,10.27,132.2,0.005,44400.0,28.2,30.0,1.934287,1.984087,0.5,1.848247,0.093462,0.4,0.0137,61.0,24.0,8.5,SISTEMA LAGUNAR AGIABAMPO-BACREHUIS-RIO FUERTE ANT,26.361222,-109.15225
MEX05613,2015-06-02,,0.052,0.01,8.0,3.0,0.0005,0.005,0.5,63700.0,72.0,2247.0,0.5,0.154785,0.021,0.022808,0.001,8.8,119.9,0.005,50960.0,31.2,33.0,1.135373,1.179181,0.5,0.980588,0.098764,0.4,0.034322,22.67,12.0,7.5,SISTEMA LAGUNAR AGIABAMPO-BACREHUIS-RIO FUERTE ANT,26.361222,-109.15225
MEX05613,2015-07-26,,0.04,0.01,5.0,3.0,0.0005,0.005,0.5,74100.0,41.0,52.0,0.5,0.039356,0.021,0.02,0.001,13.06,150.0,0.005,59280.0,34.2,39.0,1.36486,1.40586,0.5,1.325504,0.120782,0.7,0.007,13.5,6.0,9.1,SISTEMA LAGUNAR AGIABAMPO-BACREHUIS-RIO FUERTE ANT,26.361222,-109.15225
