Station,Date,Time,BOD,EC,NH4N,O2-Dis,TOTCOLI,pH,Station Identifier,Latitude,Longitude
IND01082,2020-10-22,,0.4,214.0,0.09,7.7,,7.5,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01082,2020-12-23,,0.3,220.0,0.07,7.8,,7.2,(MANSAR LAKE AT MID POINT(MANSAR LAKE),32.697433,75.14508000000001
IND01083,2018-02-02,,4.8,285.0,0.56,7.3,,7.65,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2018-06-22,,3.0,270.0,0.4,7.9,,7.45,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2018-09-27,,1.3,256.0,0.74,5.2,,8.8,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2018-12-01,,1.8,228.0,0.56,4.9,,7.7,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2019-02-27,,1.8,266.0,1.5,7.0,,7.9,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2019-04-03,,4.2,245.0,1.2,6.9,,7.7,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2020-02-19,,0.6,180.0,0.52,6.2,,7.9,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2020-06-27,,0.4,110.0,0.18,7.2,,7.5,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2020-10-22,,0.5,216.0,0.11,7.6,,7.8,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01083,2020-12-23,,0.4,234.0,0.12,7.6,,7.3,MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM,32.693502,75.149977
IND01084,2018-02-02,,7.0,270.0,1.45,5.4,,7.85,SURINSAR LAKE,32.769839,75.041303
IND01084,2018-06-22,,5.5,320.0,0.93,8.8,,7.95,SURINSAR LAKE,32.769839,75.041303
IND01084,2018-09-27,,3.6,220.0,1.0,4.5,,8.15,SURINSAR LAKE,32.769839,75.041303
IND01084,2018-12-01,,5.6,210.0,2.06,4.5,,7.75,SURINSAR LAKE,32.769839,75.041303
IND01084,2019-08-23,,4.7,158.0,1.8,6.6,,8.4,SURINSAR LAKE,32.769839,75.041303
IND01084,2019-10-24,,23.0,150.0,0.8,6.8,,8.2,SURINSAR LAKE,32.769839,75.041303
IND01084,2019-12-18,,4.5,170.0,1.5,5.1,,8.2,SURINSAR LAKE,32.769839,75.041303
IND01084,2020-02-19,,4.8,176.0,1.38,5.4,,8.1,SURINSAR LAKE,32.769839,75.041303
IND01084,2020-06-27,,4.2,120.0,0.8,6.0,,8.1,SURINSAR LAKE,32.769839,75.041303
IND01084,2020-10-22,,3.3,200.0,0.82,6.8,,8.2,SURINSAR LAKE,32.769839,75.041303
IND01084,2020-12-23,,3.2,212.0,0.76,6.8,,8.1,SURINSAR LAKE,32.769839,75.041303
IND01084,2021-02-23,,3.3,198.0,0.8,6.6,,8.0,SURINSAR LAKE,32.769839,75.041303
IND01085,2018-02-02,,8.0,275.0,1.65,5.9,,7.9,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2018-06-22,,7.0,340.0,1.42,8.5,,8.1,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2018-09-27,,3.4,235.0,1.07,4.1,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2018-12-01,,4.7,204.0,1.54,5.4,,7.8,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2019-02-27,,6.2,272.0,3.0,6.4,,8.1,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2019-04-03,,6.3,196.0,0.6,6.3,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2019-08-23,,6.0,162.0,1.4,6.0,,8.6,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2019-10-24,,4.1,150.0,1.0,6.6,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2019-12-18,,5.2,180.0,1.6,4.8,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2020-02-19,,5.6,180.0,1.42,5.2,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2020-06-27,,5.1,124.0,0.82,5.8,,8.1,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2020-10-22,,4.2,211.0,0.86,6.6,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2020-12-23,,4.0,224.0,0.82,6.6,,8.2,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01085,2021-02-23,,3.4,205.0,1.12,6.5,,8.15,SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FR,32.772741,75.037624
IND01092,2020-06-19,,0.1,100.0,0.01,7.6,,8.0,CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),33.151325,74.882478
IND01092,2020-10-17,,0.1,170.0,0.02,9.0,,8.0,CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),33.151325,74.882478
IND01092,2020-12-02,,0.1,180.0,0.02,9.0,,8.1,CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),33.151325,74.882478
IND01120,2018-01-15,,2.5,407.0,,6.0,220.0,7.2,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-02-21,,2.2,398.0,,6.9,195.0,7.6,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-03-22,,3.1,362.0,,7.4,280.0,6.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-04-30,,1.3,357.0,,7.2,220.0,7.9,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-05-21,,4.3,286.0,,7.5,250.0,7.2,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-07-18,,7.4,125.0,,2.2,165.0,7.7,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-09-19,,4.8,117.0,,2.8,150.0,7.6,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-11-22,,4.0,226.0,,5.9,95.0,7.5,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2018-12-26,,4.1,243.0,,5.8,88.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-01-25,,3.8,351.0,,6.3,130.0,7.2,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-02-25,,4.7,255.0,,4.9,150.0,7.1,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-03-27,,3.8,255.0,,4.4,120.0,7.2,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-04-27,,3.1,366.0,,5.5,135.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-05-25,,2.6,3405.0,,6.2,280.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-06-25,,2.1,267.0,,6.5,245.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-07-25,,2.2,205.0,,7.0,95.0,7.3,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-08-27,,2.4,150.0,,7.1,20.0,7.0,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-09-25,,3.1,150.0,,8.2,25.0,7.1,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-10-24,,3.2,150.0,,8.1,30.0,7.0,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-11-24,,3.3,150.0,,7.7,55.0,7.1,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2019-12-27,,3.2,150.0,,7.9,40.0,7.5,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-01-21,,3.8,210.0,,7.1,55.0,7.2,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-04-16,,3.6,140.0,,6.7,50.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-05-27,,3.7,210.0,,6.9,55.0,7.3,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-06-26,,3.7,190.0,,7.1,60.0,7.3,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-08-26,,3.5,380.0,,7.1,55.0,7.3,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-09-26,,3.3,360.0,,7.5,55.0,7.6,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2020-10-26,,3.2,241.0,,7.7,15.0,7.4,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01120,2021-02-24,,3.2,130.0,,7.4,45.0,7.0,PUMLEN LAKE AT TOKPACHING,24.426498,93.878128
IND01151,2018-01-19,,1.8,510.0,0.62,5.3,93.0,8.08,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-02-20,,1.4,530.0,0.54,3.7,28.0,8.03,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-03-13,,1.3,540.0,0.44,5.4,28.0,8.31,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-04-23,,1.4,710.0,0.9,3.2,,8.39,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-05-22,,1.4,700.0,0.52,5.7,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-06-21,,1.2,600.0,0.8,4.7,28.0,7.91,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-07-23,,1.2,580.0,0.58,5.1,28.0,8.38,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-09-24,,2.0,520.0,0.54,5.0,28.0,8.36,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-10-19,,,580.0,0.62,4.5,28.0,8.15,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-11-22,,3.3,530.0,0.54,5.2,28.0,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2018-12-05,,2.3,510.0,0.58,4.7,28.0,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-01-10,,2.6,500.0,0.6,4.1,28.0,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-04-10,,2.2,560.0,0.6,4.6,28.0,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-05-22,,2.2,520.0,0.7,4.3,28.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-06-12,,2.8,600.0,0.6,2.5,75.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-07-19,,2.4,650.0,0.8,5.0,75.0,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-08-08,,2.2,510.0,0.6,5.7,75.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-09-19,,1.4,480.0,0.6,4.7,240.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-10-15,,1.2,600.0,0.7,4.4,210.0,7.8,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-11-26,,1.7,520.0,0.6,5.7,150.0,7.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2019-12-19,,1.9,510.0,0.6,5.1,120.0,8.0,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-01-28,,2.2,510.0,0.68,6.0,120.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-02-27,,2.4,510.0,0.58,5.4,120.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-05-20,,2.0,520.0,0.44,4.1,150.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-06-25,,1.0,490.0,0.36,5.6,75.0,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-07-29,,2.3,530.0,0.48,6.0,120.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-08-14,,2.9,310.0,0.38,5.2,240.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-09-01,,3.4,630.0,0.38,4.5,210.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-10-12,,1.4,470.0,0.24,4.8,210.0,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-11-09,,2.3,440.0,0.16,6.6,240.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2020-12-10,,1.4,430.0,0.12,6.1,210.0,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2021-01-12,,1.6,460.0,0.16,6.3,240.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2021-02-04,,1.5,470.0,0.28,6.6,240.0,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01151,2021-03-04,,2.5,500.0,0.4,7.0,240.0,8.79,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.068648,73.87620600000001
IND01152,2018-01-19,,1.9,520.0,0.48,5.3,75.0,8.12,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-02-20,,1.5,540.0,0.54,4.4,75.0,8.14,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-03-13,,1.4,530.0,0.68,5.4,75.0,8.32,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-04-23,,1.4,720.0,0.58,3.3,,8.42,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-05-22,,1.4,710.0,0.48,5.7,,8.44,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-06-25,,1.3,600.0,0.54,4.7,75.0,7.88,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-07-23,,1.2,550.0,36.0,5.2,75.0,8.41,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-09-24,,1.6,510.0,0.58,4.4,75.0,8.39,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-10-19,,,580.0,0.54,4.3,75.0,8.13,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-11-22,,1.5,520.0,0.48,5.3,28.0,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2018-12-05,,3.2,480.0,0.48,5.4,28.0,8.1,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-01-10,,1.5,500.0,0.5,4.6,28.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-04-10,,2.9,550.0,0.5,4.2,75.0,8.1,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-05-22,,2.3,510.0,0.6,3.8,75.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-06-12,,3.0,610.0,0.7,2.9,120.0,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-07-19,,2.3,570.0,0.6,5.6,75.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-08-08,,2.0,540.0,0.5,5.8,75.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-09-19,,1.2,480.0,0.6,5.3,120.0,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-10-15,,,620.0,0.7,5.5,150.0,8.1,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-11-26,,1.4,500.0,0.6,5.9,210.0,7.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2019-12-19,,,510.0,0.6,4.8,240.0,8.0,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-01-28,,1.4,540.0,0.62,5.9,240.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-02-27,,2.2,530.0,0.68,5.8,210.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-05-20,,1.8,540.0,0.48,4.0,120.0,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-06-25,,0.8,520.0,0.38,5.4,64.0,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-07-29,,2.8,500.0,0.44,6.3,150.0,8.8,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-08-14,,1.8,470.0,0.38,5.6,210.0,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-09-01,,2.7,640.0,0.3,4.4,460.0,8.8,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-10-12,,1.4,480.0,0.3,4.0,460.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-11-09,,1.2,420.0,0.14,5.8,460.0,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2020-12-10,,1.4,440.0,0.08,6.9,460.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2021-01-12,,2.1,450.0,0.36,7.2,460.0,8.77,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2021-02-04,,2.6,480.0,0.22,7.1,407.0,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01152,2021-03-04,,2.2,510.0,0.4,6.7,210.0,8.73,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.061425,73.890549
IND01153,2018-01-16,,2.1,720.0,0.68,5.2,75.0,7.88,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-02-15,,1.6,690.0,0.54,5.4,75.0,7.62,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-03-14,,1.1,720.0,0.48,5.2,75.0,7.8,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-04-12,,2.0,960.0,0.54,4.8,28.0,7.76,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-05-16,,1.2,880.0,0.52,4.6,,7.42,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-06-19,,1.2,960.0,0.52,4.2,75.0,7.9,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-07-18,,,760.0,0.68,4.4,75.0,8.12,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-08-14,,3.1,710.0,0.72,4.3,93.0,7.9,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-09-11,,2.4,690.0,0.62,4.2,75.0,8.0,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-10-23,,3.4,720.0,0.58,4.4,75.0,7.9,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-11-26,,,520.0,0.58,4.4,75.0,8.1,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2018-12-19,,4.4,720.0,0.54,4.5,75.0,7.84,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-01-22,,1.6,710.0,0.6,4.8,75.0,8.1,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-02-19,,2.8,850.0,0.7,4.6,150.0,8.2,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-03-13,,3.1,760.0,0.6,4.5,150.0,8.4,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-04-11,,3.4,800.0,0.6,4.6,75.0,8.4,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-06-19,,3.5,1000.0,0.6,4.8,120.0,8.4,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-08-21,,3.1,820.0,0.5,5.2,150.0,7.8,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-10-18,,2.9,590.0,0.6,7.5,210.0,7.7,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2019-12-18,,1.6,580.0,0.7,7.4,120.0,7.6,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2020-04-21,,3.4,660.0,0.58,7.6,120.0,8.8,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2020-06-10,,3.6,750.0,0.52,6.9,240.0,8.3,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2020-08-14,,4.3,730.0,0.52,5.6,1100.0,8.3,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2020-10-07,,0.8,560.0,0.24,5.1,460.0,8.2,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2020-12-04,,3.1,680.0,0.62,6.0,460.0,8.1,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01153,2021-02-12,,1.8,810.0,,4.4,460.0,8.78,GAPE- SAGAR LAKE DUNGARPUR RAJASTHAN,23.838672,73.715994
IND01156,2018-01-24,,10.0,3500.0,0.9,3.4,150.0,8.65,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-02-21,,7.9,3700.0,0.58,4.2,150.0,8.61,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-03-07,,9.2,3800.0,0.52,2.9,150.0,8.68,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-04-24,,6.0,4100.0,0.97,2.3,,8.71,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-05-15,,10.2,5000.0,0.76,3.0,,8.69,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-07-17,,7.9,5300.0,0.76,2.7,150.0,8.69,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-09-27,,6.5,3300.0,0.76,3.0,150.0,8.95,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-10-23,,8.3,3400.0,1.0,1.8,150.0,8.79,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2018-12-11,,28.0,3400.0,1.1,2.0,210.0,8.75,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-01-23,,22.6,3400.0,1.1,3.8,210.0,7.9,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-02-05,,28.2,3200.0,1.1,2.1,460.0,8.8,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-03-26,,26.3,3600.0,1.1,0.5,460.0,8.7,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-04-24,,16.5,4300.0,1.1,4.9,210.0,8.9,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-05-14,,7.7,4400.0,1.0,5.3,120.0,8.9,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
IND01156,2019-06-25,,11.4,4900.0,1.1,1.9,240.0,9.0,JALMAHAL JAIPUR RAJASTHAN,26.952881,75.843108
