Station,Date,Time,Alk-Tot,COL-True,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude
URY00076,2016-06-03,,55.0,167.0,134.0,12.7,31.4,6.52,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-06,,46.0,156.0,138.0,11.94,29.2,6.73,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-07,,48.0,160.0,143.0,11.51,27.3,7.55,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-08,,50.0,160.0,138.0,10.8,32.25,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-09,,50.0,169.0,138.0,10.4,28.2,7.32,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-10,,52.0,163.0,139.0,10.3,28.0,7.46,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-13,,51.0,158.0,143.0,10.2,28.7,7.56,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-14,,53.0,154.0,141.0,10.4,27.5,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-15,,53.0,158.0,143.0,10.2,28.1,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-16,,54.0,156.0,140.0,10.9,26.9,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-17,,54.0,156.0,139.0,10.2,29.1,7.52,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-20,,51.0,196.0,139.0,11.0,27.4,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-21,,48.0,158.0,162.0,10.87,27.3,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-22,,51.0,158.0,140.0,10.5,26.5,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-23,,50.0,154.0,139.0,10.6,28.2,7.58,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-24,,50.0,198.0,140.0,12.7,27.0,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-27,,52.0,154.0,140.0,12.3,26.7,7.489,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-28,,49.0,147.0,147.0,13.4,26.4,7.48,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-29,,53.0,145.0,139.0,12.4,26.0,7.42,Toma de agua,-34.829733,-55.042069
URY00076,2016-06-30,,50.0,156.0,139.0,13.0,25.7,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-01,,48.0,132.0,139.0,14.8,25.1,7.46,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-04,,53.0,134.0,149.0,14.2,25.8,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-05,,51.0,145.0,135.0,13.4,25.3,7.38,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-06,,52.0,147.0,137.0,12.5,26.3,7.41,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-07,,52.0,160.0,138.0,12.5,26.1,7.37,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-08,,48.0,171.0,185.0,12.5,28.28,7.36,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-11,,49.0,167.0,130.0,12.9,26.4,7.26,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-12,,50.0,169.0,129.0,12.9,26.1,7.29,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-13,,52.0,171.0,134.0,12.9,29.1,7.36,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-14,,49.0,120.0,134.0,12.6,26.4,7.3,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-15,,50.5,169.0,130.0,12.3,24.7,7.33,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-19,,54.0,174.0,128.0,10.4,32.8,7.38,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-20,,45.0,196.0,125.0,11.0,35.0,7.36,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-21,,50.0,176.0,142.0,10.6,30.3,7.55,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-22,,45.0,183.0,125.0,11.1,28.7,7.38,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-25,,45.0,171.0,126.0,11.4,25.31,7.3,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-26,,48.0,160.0,126.0,12.2,25.2,7.37,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-27,,52.0,171.0,124.0,11.5,37.6,7.35,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-28,,49.0,163.0,126.0,10.5,26.9,7.26,Toma de agua,-34.829733,-55.042069
URY00076,2016-07-29,,47.0,178.0,128.0,10.2,30.8,7.37,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-01,,53.0,169.0,125.0,12.1,33.6,7.32,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-02,,49.0,174.0,126.0,11.6,32.1,7.16,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-03,,49.0,180.0,126.0,11.0,29.1,7.31,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-04,,43.0,178.0,128.0,12.9,28.4,7.31,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-05,,49.0,171.0,132.0,12.9,27.1,7.29,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-08,,46.0,187.0,126.0,12.9,23.6,7.29,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-09,,45.0,167.0,128.0,14.1,26.8,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-10,,43.0,178.0,127.0,14.0,27.2,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-11,,43.0,156.0,128.0,15.0,26.2,7.37,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-12,,43.0,154.0,127.0,15.0,26.2,7.37,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-15,,43.0,178.0,125.0,14.5,27.6,7.38,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-16,,41.0,174.0,128.0,15.0,28.6,7.39,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-17,,41.6,178.0,131.0,15.3,30.2,7.44,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-18,,42.0,167.0,126.0,14.8,29.0,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-19,,41.0,180.0,130.0,14.3,23.2,7.46,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-22,,42.0,174.0,124.0,13.2,30.2,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-23,,44.0,174.0,129.0,13.9,28.7,7.45,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-24,,43.0,169.0,126.0,15.2,27.0,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-26,,42.0,168.0,129.0,14.9,25.9,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-29,,49.0,154.0,128.0,14.9,25.4,7.41,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-30,,42.0,147.0,124.0,13.9,25.2,7.44,Toma de agua,-34.829733,-55.042069
URY00076,2016-08-31,,47.0,163.0,124.0,13.9,23.9,7.46,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-01,,47.0,156.0,126.0,13.2,23.3,7.43,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-02,,48.0,147.0,130.0,13.8,20.8,7.38,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-05,,45.0,143.0,121.0,13.2,20.7,7.44,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-06,,44.0,143.0,121.0,14.0,20.0,7.42,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-07,,45.0,156.0,119.0,13.0,27.0,7.41,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-08,,42.0,140.0,123.0,13.7,21.01,7.58,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-09,,43.0,149.0,125.0,14.8,20.6,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-12,,41.0,134.0,120.0,16.0,19.7,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-13,,49.0,154.0,119.0,15.3,47.2,7.52,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-15,,47.0,180.0,119.0,12.5,41.46,7.69,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-16,,43.0,152.0,118.0,12.9,32.4,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-19,,41.0,147.0,124.0,12.9,32.8,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-20,,42.0,180.0,121.0,13.8,32.8,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-21,,40.0,167.0,118.0,15.0,29.1,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-22,,43.0,165.0,115.0,16.2,28.5,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-23,,46.0,194.0,128.0,16.04,47.58,7.58,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-26,,44.0,171.0,120.0,15.0,28.9,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-27,,42.0,174.0,120.0,15.7,29.3,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-28,,40.0,167.0,121.0,16.9,28.9,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-29,,42.0,169.0,123.0,15.3,28.4,7.44,Toma de agua,-34.829733,-55.042069
URY00076,2016-09-30,,42.0,174.0,121.0,15.5,28.5,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-03,,43.0,176.0,121.0,16.03,27.56,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-04,,42.0,178.0,122.0,16.3,27.5,7.54,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-05,,41.0,167.0,123.0,20.4,27.7,7.57,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-06,,40.0,167.0,121.0,16.4,26.8,7.56,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-07,,43.0,165.0,125.0,16.6,28.9,7.52,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-11,,43.0,120.0,122.0,17.1,28.7,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-12,,44.0,165.0,125.0,18.8,26.4,7.45,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-13,,41.0,158.0,121.0,19.38,34.87,7.66,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-14,,42.0,165.0,122.0,18.23,26.07,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-17,,43.0,211.0,124.0,20.14,37.77,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-18,,43.0,152.0,124.0,20.14,37.77,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-19,,45.0,158.0,123.0,17.8,26.75,7.55,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-20,,45.0,163.0,124.0,17.2,25.5,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-21,,43.0,160.0,124.0,17.9,26.7,7.55,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-24,,41.0,143.0,122.0,20.0,27.1,7.67,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-25,,44.0,147.0,124.0,18.24,27.0,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-26,,45.0,167.0,124.0,18.89,38.25,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2016-10-28,,42.0,185.0,130.0,16.1,56.9,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-01,,43.0,203.0,131.0,19.5,52.9,7.5,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-03,,43.0,225.0,128.0,18.19,66.07,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-04,,43.0,211.0,134.0,19.47,64.38,7.54,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-07,,44.0,191.0,130.0,22.1,46.6,7.51,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-08,,42.0,185.0,131.0,21.2,43.1,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-09,,46.0,198.0,132.0,28.9,40.4,7.54,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-10,,46.0,194.0,133.0,22.9,41.9,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-11,,45.0,198.0,135.0,21.98,37.93,7.42,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-14,,44.0,174.0,135.0,22.95,35.72,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-15,,45.0,185.0,136.0,29.5,35.0,7.46,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-16,,45.0,180.0,136.0,21.95,33.23,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-17,,45.0,174.0,139.0,18.3,39.0,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-18,,44.0,178.0,139.0,19.53,37.8,7.47,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-21,,47.0,191.0,137.0,20.1,39.1,7.4,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-22,,45.0,169.0,138.0,21.4,36.4,7.32,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-23,,44.0,174.0,138.0,22.68,48.14,7.42,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-24,,45.0,183.0,140.0,22.4,34.95,7.48,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-28,,45.0,177.0,138.0,23.4,34.2,7.56,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-29,,46.0,187.0,142.0,23.18,37.44,7.55,Toma de agua,-34.829733,-55.042069
URY00076,2016-11-30,,46.0,180.0,140.0,22.3,32.1,7.61,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-01,,45.0,174.0,140.0,24.1,36.1,7.53,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-02,,45.0,177.0,140.0,24.4,33.9,7.59,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-05,,47.0,167.0,141.0,26.8,33.1,7.61,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-06,,46.0,172.0,148.0,27.06,46.58,7.49,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-07,,46.0,173.0,145.0,26.97,32.5,7.57,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-08,,47.0,176.0,144.0,24.8,43.08,7.56,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-09,,41.0,183.0,144.0,24.5,32.3,4.6,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-12,,48.0,175.0,144.0,24.63,35.34,7.67,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-13,,49.0,173.0,148.0,27.34,43.07,7.59,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-14,,49.0,289.0,147.0,22.66,50.3,7.6,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-15,,51.0,170.0,146.0,25.16,33.73,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-16,,50.0,176.0,148.0,25.66,32.9,7.59,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-20,,48.0,158.0,147.0,25.34,33.64,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-21,,48.0,177.0,146.0,23.57,34.58,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-22,,49.0,175.0,146.0,24.1,32.7,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-23,,49.0,167.0,151.0,23.3,33.2,7.68,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-26,,47.0,168.0,145.0,23.6,32.1,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-27,,45.0,165.0,145.0,23.6,31.9,7.61,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-28,,49.0,165.0,149.0,23.8,31.3,7.64,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-29,,48.0,176.0,145.0,23.9,30.4,7.69,Toma de agua,-34.829733,-55.042069
URY00076,2016-12-30,,49.0,152.0,147.0,26.23,30.05,7.73,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-02,,48.0,165.0,,25.9,29.9,7.7,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-03,,47.0,153.0,147.0,24.87,31.05,7.02,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-04,,49.0,155.0,147.0,24.6,30.0,7.74,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-05,,48.0,150.0,146.0,25.11,29.94,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-09,,49.0,152.0,149.0,25.72,27.53,7.65,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-10,,49.0,162.0,151.0,24.63,27.64,7.62,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-11,,48.0,153.0,150.0,24.6,26.9,7.71,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-12,,50.0,152.0,153.0,25.6,25.95,7.79,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-13,,52.0,135.0,151.0,26.1,26.8,7.81,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-16,,50.0,146.0,150.0,24.2,24.6,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-17,,49.0,136.0,151.0,24.4,24.6,7.68,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-18,,49.0,133.0,151.0,24.2,24.4,7.74,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-19,,50.0,138.0,153.0,24.9,24.3,7.74,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-20,,50.0,139.0,152.0,25.3,23.4,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-23,,48.0,139.0,154.0,25.7,22.9,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-24,,49.0,138.0,153.0,26.4,22.5,7.72,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-25,,50.0,137.0,153.0,25.01,24.0,7.73,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-26,,51.0,143.0,154.0,23.7,27.9,7.76,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-27,,51.0,133.0,160.0,23.6,25.7,7.69,Toma de agua,-34.829733,-55.042069
URY00076,2017-01-30,,50.0,134.0,159.0,25.5,22.9,7.8,Toma de agua,-34.829733,-55.042069
URY00076,2017-02-01,,52.0,142.0,158.0,25.7,22.2,7.83,Toma de agua,-34.829733,-55.042069
URY00076,2017-02-02,,51.0,129.0,155.0,26.0,21.6,7.78,Toma de agua,-34.829733,-55.042069
URY00076,2017-02-03,,51.0,135.0,155.0,25.9,22.2,7.58,Toma de agua,-34.829733,-55.042069
URY00076,2017-02-06,,56.0,220.0,157.0,23.5,90.7,7.71,Toma de agua,-34.829733,-55.042069
