Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX01347,2018-07-10,,0.03,0.0019,5.0,0.07,0.001,0.0085,2.51,146.0,,40.0,0.3,1.94,0.012,0.032,0.001,8.1,138.7,0.0004,93.44,19.3,21.7,3.318,3.362,3.37,1.378,1.024,0.91,0.603,18.0,2.84,8.8,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2018-12-04,,0.03,0.0061,5.0,0.2,0.001,0.0034,1.49,140.0,,30.0,1.0,0.668,0.892,0.825,0.0002,8.9,118.3,0.0004,89.6,17.8,24.8,1.986,3.703,2.257,1.318,0.64,1.05,0.457,10.0,2.54,9.9,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2019-03-12,,0.03,0.003,5.0,0.02,0.0024,0.0036,1.648,118.0,,40.0,0.7,1.77,0.172,0.206,0.001,10.7,148.3,0.00154,75.52,19.0,23.6,2.351,2.729,3.801,0.581,0.568,0.99,0.336,10.0,3.48,10.8,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2020-10-06,,,0.01,5.0,3.0,0.00092,0.0054,1.372,191.0,,43.0,0.5,0.859,0.021,0.023,0.0011,9.6,125.0,0.005,122.24,18.0,21.8,4.703,4.747,2.076,3.844,0.911,0.5,0.784,26.0,6.54,9.2,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2021-10-06,,,0.01,5.0,3.0,0.00051,0.005,2.062,205.0,,150.0,0.5,2.001,0.031,0.023,0.001,7.85,114.6,0.005,131.2,19.0,21.0,13.947,14.001,2.293,11.946,1.028,0.94,0.753,10.0,3.77,8.6,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01348,2015-04-06,,0.03,0.001,5.0,0.21,0.024,0.0027,1.55,174.0,,4.0,0.09,0.15,0.009,0.05,0.0028,16.27,150.0,0.0013,111.36,17.8,26.7,0.29,0.349,2.71,0.14,0.63,0.9,0.6,31.0,2.5,9.6,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2015-10-14,,0.03,0.001,5.0,0.2,0.0493,0.00088,0.53,165.0,,3.0,0.353,3.69,0.005,0.15,0.0002,15.18,150.0,0.0003,105.6,16.2,23.9,4.27,4.425,0.71,0.58,1.25,1.0,0.57,5.0,2.73,9.6,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2016-04-20,,0.03,0.0011,5.0,0.2,0.0687,0.0004,1.56,161.0,,23.0,0.5,0.3,0.008,0.12,0.013,18.8,150.0,0.0006,103.04,16.3,21.8,1.22,1.348,2.01,0.92,2.07,0.6,1.24,8.0,6.31,9.6,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2016-10-13,,0.03,0.0003,5.0,0.03,0.0224,0.0063,1.16,162.0,,3.0,0.5,0.147,0.005,0.014,0.0011,,,0.004,103.68,19.1,21.8,1.203,1.222,2.07,1.056,0.17,1.3,0.14,10.0,2.5,9.5,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2017-04-26,,0.03,0.0013,5.0,0.02,0.0241,0.00088,1.05,159.0,,23.0,0.3,0.931,0.008,0.363,0.0004,10.1,136.3,0.0004,101.76,16.2,22.2,1.733,2.104,1.22,0.802,1.66,1.3,0.78,10.0,3.64,9.1,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2017-09-07,,0.041,0.0044,5.0,0.2,0.0226,0.0037,0.87,126.0,,430.0,0.09,0.83,,0.027,0.0007,14.7,199.1,0.001,80.64,16.3,21.5,2.697,,1.7,1.867,0.95,1.25,0.45,10.0,2.76,9.3,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2018-04-24,,0.03,0.0061,5.0,0.06,0.0963,0.0056,1.07,145.0,,30.0,0.4,0.612,0.018,0.289,0.0016,12.2,166.0,0.0011,92.8,17.1,22.0,1.544,1.851,1.97,0.932,0.953,1.13,0.5,10.0,2.83,9.4,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2018-07-10,,0.03,0.0031,5.0,0.07,0.031,0.0136,1.84,119.0,,40.0,0.3,1.972,0.015,0.389,0.0017,3.4,43.6,0.0011,76.16,17.3,21.5,3.35,3.754,3.47,1.378,1.054,0.92,0.592,13.0,2.5,9.6,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2018-12-04,,0.03,0.0061,5.0,0.04,0.001,0.0091,1.217,145.0,,30.0,0.6,0.636,0.079,0.238,0.0002,9.5,124.8,0.0096,92.8,16.2,24.4,1.327,1.644,1.779,0.691,0.665,1.38,0.521,10.0,3.57,9.5,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2019-03-12,,0.034,0.0026,5.0,0.02,0.0023,0.0085,1.182,130.0,,30.0,1.6,1.072,0.182,0.564,0.0015,12.4,172.2,0.00154,83.2,16.3,24.3,2.932,3.678,3.314,1.86,0.903,1.18,0.379,10.0,4.39,10.3,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2020-10-06,,,0.01,5.0,3.0,0.00098,0.0065,1.13,182.0,,9.0,0.5,0.709,0.021,0.031,0.001,3.8,52.6,0.005,119.04,18.4,23.3,3.811,3.863,1.942,3.102,0.903,0.6,0.709,10.0,5.81,8.4,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01348,2021-10-06,,,0.01,5.0,3.0,0.00078,0.0219,1.197,186.0,,9.0,0.5,1.75,0.021,0.022,0.001,2.29,150.0,0.005,119.04,18.0,24.0,3.071,3.114,1.716,1.321,0.907,0.93,0.63,10.0,2.5,9.4,LAGOON OF ZACAPU 1,19.82353,-101.78477
MEX01349,2015-04-06,,0.03,0.0009,5.0,0.93,0.0291,0.0078,1.35,184.0,,3.0,0.09,0.22,0.018,0.45,0.0016,16.42,57.8,0.0025,117.76,16.1,26.8,0.31,0.778,1.36,0.09,0.39,0.6,0.37,46.0,3.38,9.6,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2015-10-14,,0.03,0.003,5.0,0.2,0.0408,0.00088,1.3,164.0,,3.0,0.5,4.06,0.009,0.13,0.0002,16.39,126.69,0.00154,104.96,17.2,22.6,6.1,6.239,1.47,2.04,0.89,0.9,0.6,6.0,2.86,9.9,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2016-04-20,,0.03,0.0012,5.0,0.04,0.0405,0.00088,2.41,164.0,,3.0,0.5,0.3,0.005,0.2,0.0002,19.6,196.5,0.0007,104.96,18.1,24.4,0.61,0.815,3.98,0.31,0.16,0.7,0.1,20.0,8.25,9.8,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2016-10-13,,0.03,0.0004,5.0,0.2,0.0195,0.0053,1.35,161.0,,4.0,0.09,0.314,0.005,0.01,0.0015,13.6,185.6,0.0012,103.04,17.4,24.4,2.017,2.032,2.74,1.703,0.32,1.3,0.15,10.0,2.6,8.5,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2017-04-26,,0.03,0.0015,5.0,0.2,0.0393,0.00088,2.25,160.0,,4.0,0.1,1.074,0.005,0.017,0.0004,12.0,164.6,0.0002,102.4,19.2,26.1,2.13,2.152,2.77,1.056,1.64,0.85,0.74,12.0,6.55,9.2,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2017-09-07,,0.047,0.0042,5.0,0.2,0.0174,0.0015,2.12,141.0,,24000.0,0.09,0.905,0.008,0.03,0.0006,14.1,,0.0009,90.24,19.3,23.6,2.038,2.076,2.45,1.133,0.86,1.15,0.47,10.0,2.59,9.2,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2018-04-24,,0.03,0.0053,5.0,0.05,0.1074,0.0023,1.44,146.0,,30.0,0.09,0.614,0.017,0.046,0.001,,,0.0005,93.44,19.0,25.7,2.169,2.232,2.53,1.555,0.921,0.98,0.491,10.0,3.38,9.5,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2018-07-10,,0.03,0.003,5.0,0.1,0.0008,0.0157,2.21,141.0,,930.0,0.4,0.824,0.017,0.139,0.0021,,,0.0011,90.24,16.2,22.1,2.575,2.731,3.09,1.751,0.882,0.91,0.55,15.0,3.17,9.6,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2018-12-04,,0.03,0.0062,5.0,0.03,0.0008,0.0097,1.047,133.0,,30.0,0.1,0.34,0.05,0.285,0.0003,,,0.0008,85.12,16.9,23.5,1.237,1.572,1.861,0.897,0.659,1.52,0.564,10.0,22.5,9.7,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2019-03-12,,0.03,0.0032,5.0,0.23,0.0025,0.0069,1.227,130.0,,30.0,1.6,1.697,0.187,0.417,0.0014,10.6,152.3,0.00154,83.2,18.4,24.9,2.269,2.873,3.714,0.572,0.602,1.28,0.33,10.0,2.77,10.4,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2020-10-06,,,0.01,5.0,3.0,0.00094,0.005,1.433,168.0,,9.0,0.5,0.969,0.021,0.02,0.0017,3.2,70.4,0.005,115.2,16.5,13.5,2.029,2.07,1.487,1.06,0.901,0.68,0.712,15.0,3.66,9.3,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01349,2021-10-06,,,0.01,5.0,3.0,0.00064,0.0248,0.793,185.0,,93.0,0.5,1.639,0.021,0.02,0.001,11.56,50.7,0.005,121.6,18.0,16.0,3.058,3.099,0.966,1.419,1.197,0.98,0.836,10.0,2.5,7.9,LAGOON OF ZACAPU 3,19.82631,-101.7894
MEX01350,2015-04-07,,0.074,0.0003,5.0,0.03,0.0178,0.0003,2.55,1162.0,,9.0,0.09,0.64,0.036,0.25,0.0016,11.62,169.3,0.0006,743.68,20.8,24.8,1.22,1.506,3.64,0.58,0.59,1.4,0.55,10.0,2.5,8.8,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2015-10-14,,0.077,0.0036,5.0,0.2,0.01,0.00088,4.94,1174.0,,3.0,0.22,3.94,0.01,0.16,0.0001,5.8,89.2,0.00154,751.36,17.1,17.9,5.49,5.66,5.5,1.55,1.01,5.1,0.59,10.0,2.5,9.1,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2016-04-20,,0.084,0.0017,10.0,0.02,0.0005,0.00088,5.66,1216.0,,3.0,0.5,0.27,0.026,0.15,0.0002,12.6,141.4,0.0007,778.24,20.7,24.1,1.22,1.396,7.07,0.95,0.38,0.9,0.26,10.0,5.58,8.9,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2016-10-12,,0.069,0.0026,10.0,0.05,0.0167,0.0038,4.04,1185.0,,4.0,0.1,1.541,0.012,0.081,0.0018,4.7,69.0,0.0011,758.4,21.5,20.5,6.397,6.49,4.18,4.856,0.4,7.2,0.38,10.0,6.3,8.7,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2017-04-27,,0.076,0.00139,5.0,0.2,0.0015,0.0027,5.28,1220.0,,3.0,0.09,0.616,0.053,0.12,0.0004,6.5,93.7,0.00154,780.8,17.7,24.4,2.056,2.229,5.55,1.44,1.89,4.6,0.89,10.0,2.5,8.8,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2017-09-06,,0.07,0.0048,5.0,0.23,0.0009,0.0116,4.74,1173.0,,30.0,0.2,1.1,0.008,0.011,0.0017,6.6,97.7,0.0009,750.72,22.4,21.6,4.089,4.108,4.97,2.989,0.33,6.1,0.16,10.0,2.5,8.8,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2018-04-25,,0.071,0.0031,5.0,0.38,0.0025,0.0091,5.76,1175.0,,30.0,0.09,1.996,0.028,0.039,0.0035,5.6,80.2,0.0011,752.0,21.3,23.1,5.316,5.383,6.18,3.32,0.971,3.78,0.598,10.0,2.5,8.8,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2018-07-11,,0.058,0.0027,5.0,0.06,0.0034,0.01,4.63,1169.0,,30.0,0.4,1.988,0.016,0.02,0.001,4.0,58.2,0.0007,748.16,22.8,17.3,5.933,5.969,6.23,3.945,0.776,12.45,0.527,10.0,2.5,8.7,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2018-12-04,,0.076,0.0055,5.0,0.02,0.0026,0.0057,5.482,1122.0,,30.0,0.9,1.863,0.052,0.046,0.0002,4.1,55.2,0.0008,718.08,18.2,14.2,3.27,3.368,5.494,1.407,0.541,2.35,0.327,10.0,2.79,9.6,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2019-03-12,,0.072,0.0015,5.0,0.1,0.0037,0.0052,5.295,897.0,,70.0,0.5,1.293,0.197,0.24,0.0032,5.6,78.0,0.00154,574.08,20.2,17.7,3.092,3.529,5.788,1.799,0.544,6.85,0.333,10.0,2.5,9.8,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01350,2020-09-09,,,0.01,5.0,3.0,0.00135,0.005,5.459,1092.0,,4.0,0.7,0.719,0.021,0.02,0.001,1.0,10.0,0.005,693.12,18.0,19.1,1.92,1.961,5.664,1.201,0.551,6.75,0.509,10.0,2.5,7.9,THE POOL OF THORNS 1,19.90702,-101.76656
MEX01351,2015-04-07,,0.072,0.0003,5.0,0.03,0.014,0.0003,2.7,1162.0,,4.0,0.09,0.82,0.032,0.12,0.002,11.84,174.0,0.0007,743.68,21.6,25.3,1.83,1.982,3.08,1.01,0.57,1.4,0.51,7.0,2.5,8.8,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2015-10-14,,0.117,0.0028,5.0,0.2,0.0078,0.0004,5.21,1178.0,,3.0,0.299,4.12,0.029,0.15,0.0003,6.02,93.0,0.00154,753.92,22.7,16.9,6.71,6.889,5.51,2.59,1.12,5.1,0.54,10.0,2.5,8.8,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2016-04-20,,0.086,0.0016,10.0,0.2,0.0026,0.00088,5.61,1217.0,,3.0,0.5,0.3,0.145,0.21,0.0002,13.6,195.1,0.0006,778.88,20.9,23.4,0.61,0.965,6.09,0.31,0.16,1.0,0.1,10.0,5.33,9.0,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2016-10-12,,0.078,0.00139,15.0,0.02,0.0141,0.0036,4.19,1184.0,,3.0,0.09,1.539,0.019,0.112,0.0013,5.0,72.5,0.0029,757.76,22.5,22.7,5.697,5.828,4.22,4.158,0.37,7.6,0.25,10.0,2.5,8.2,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2017-04-27,,0.082,0.0029,5.0,0.05,0.0014,0.0034,5.64,1216.0,,3.0,0.09,0.663,0.027,0.06,0.0004,6.2,88.9,0.0015,778.24,20.3,25.2,1.502,1.589,5.74,0.839,1.77,4.85,1.0,10.0,2.5,8.9,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2017-09-06,,0.081,0.0015,5.0,0.24,0.0007,0.0028,4.63,1169.0,,40.0,0.09,1.35,0.026,0.039,0.0022,5.5,81.1,0.0008,748.16,18.7,19.4,4.635,4.7,4.81,3.285,0.52,5.64,0.25,10.0,2.5,8.8,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2018-04-25,,0.07,0.004,5.0,0.47,0.0071,0.007,5.13,1174.0,,30.0,0.09,1.993,0.039,0.039,0.0034,5.3,75.5,0.0006,751.36,16.0,22.9,5.563,5.641,5.56,3.57,0.99,4.46,0.591,10.0,2.5,8.6,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2018-07-11,,0.056,0.0023,5.0,0.05,0.0028,0.0182,4.43,1147.0,,30.0,0.4,1.774,0.014,0.008,0.0012,4.7,69.2,0.0007,734.08,18.8,21.5,4.609,4.631,5.54,2.835,0.896,12.92,0.532,10.0,2.5,8.8,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2018-12-04,,0.067,0.0027,5.0,0.02,0.0029,0.0036,5.848,1124.0,,30.0,1.0,1.646,0.048,0.053,0.0003,4.4,63.2,0.0003,719.36,16.2,14.8,4.303,4.404,6.847,2.657,0.819,3.1,0.623,10.0,4.49,9.3,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2019-03-12,,0.077,0.0032,5.0,0.04,0.0043,0.0048,4.623,934.0,,750.0,1.0,1.391,0.238,0.234,0.003,6.1,85.2,0.0002,597.76,16.4,16.4,3.24,3.712,5.213,1.849,0.504,7.6,0.334,10.0,2.5,9.8,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01351,2020-09-09,,,0.01,5.0,3.0,0.00153,0.005,5.423,1159.0,,3.0,0.8,0.754,0.026,0.02,0.001,1.0,88.5,0.005,749.44,17.0,20.9,2.838,2.884,5.782,2.084,0.571,6.75,0.503,10.0,2.62,7.7,THE POOL OF THORNS 2,19.90735,-101.76713
MEX01354,2015-06-10,,0.275,0.0011,30.0,0.03,0.0226,0.0014,12.96,1017.0,,93.0,1.343,0.4,0.005,0.004,0.0017,5.05,81.1,0.0013,650.88,23.0,24.5,11.6,11.609,13.93,11.2,,0.2,0.39,43.0,53.6,8.8,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2015-10-27,,0.286,0.001,40.0,0.16,0.1115,0.0019,5.87,963.0,,240.0,0.458,0.37,0.006,0.16,0.0049,7.35,110.4,0.0071,616.32,21.0,26.5,2.44,2.606,6.42,2.07,1.24,0.3,0.21,19.0,72.1,9.5,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2016-06-07,,0.276,0.0066,43.0,0.3,0.0246,0.0046,1.42,1083.0,,240.0,0.3,4.399,0.018,0.059,0.009,7.7,121.3,0.01,693.12,23.7,22.8,6.563,6.64,1.5,2.164,1.04,0.2,0.76,12.0,82.0,9.4,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2016-10-04,,0.295,0.0001,50.0,0.03,0.0081,0.0016,12.82,1010.0,,23.0,0.5,1.832,0.005,0.182,0.0032,4.0,60.2,0.001,646.4,24.7,27.1,7.107,7.294,13.8,5.275,0.15,0.2,0.13,14.0,65.1,9.0,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2017-03-02,,0.14,0.0006,40.0,0.05,0.0154,0.0036,12.62,1044.0,,93.0,0.5,1.629,0.008,0.12,0.0018,6.9,95.9,0.0016,668.16,16.8,17.5,3.787,3.915,14.06,2.158,1.2,0.23,0.6,28.0,91.3,8.4,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2017-10-12,,0.221,0.005,20.0,0.42,0.0411,0.0079,12.72,1018.0,,230.0,0.6,3.997,0.005,0.148,0.0028,6.5,95.5,0.0025,651.52,21.5,25.2,9.037,9.19,14.8,5.04,1.1,0.23,0.51,62.0,76.5,9.5,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2018-04-17,,0.243,0.003,30.0,0.64,0.0816,0.0081,13.95,1083.0,,30.0,0.9,1.942,0.005,0.057,0.0057,8.7,135.4,0.0029,693.12,20.7,25.7,13.099,13.161,14.49,11.157,1.338,0.19,0.713,95.0,110.1,9.5,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2018-06-19,,0.273,0.003,15.0,0.03,0.0196,0.0037,14.54,1148.0,,40.0,0.9,1.931,0.005,0.038,0.0009,6.5,97.9,0.00154,734.72,21.5,19.3,6.744,6.787,15.72,4.813,1.032,0.23,0.776,27.0,94.6,8.8,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2018-11-06,,0.253,0.0041,40.0,0.02,0.0017,0.0024,12.931,989.0,,90.0,0.5,3.698,0.008,0.043,0.0012,4.2,57.7,0.0005,632.96,20.3,26.2,7.301,7.352,14.81,3.603,0.774,0.25,0.426,44.0,98.2,9.4,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2019-03-05,,0.219,0.0032,30.0,14.08,0.0021,0.0068,10.125,1047.0,,40.0,0.7,0.832,0.068,0.136,0.0026,8.1,114.2,0.0009,670.08,20.6,26.3,1.777,1.981,12.235,0.945,1.178,0.18,0.424,23.0,106.0,8.9,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01354,2020-09-29,,,0.01,30.0,3.0,0.0052,0.005,14.021,1057.0,,39.0,0.5,2.044,0.021,0.033,0.0021,5.0,91.4,0.005,676.48,21.1,22.7,3.541,3.595,14.782,1.497,0.535,0.23,0.529,22.0,69.2,9.0,LAKE OF PATZCUARO 9,19.67497,-101.61774
MEX01355,2015-06-10,,0.271,0.0007,30.0,0.04,0.0409,0.0013,12.44,1013.0,,43.0,0.688,0.43,0.005,0.004,0.0037,5.08,73.7,0.0007,648.32,21.7,25.4,2.44,2.449,13.66,2.01,2.48,0.3,0.41,33.0,52.8,8.5,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2015-10-27,,0.304,0.001,40.0,0.17,0.0255,0.0024,6.1,968.0,,23.0,0.425,0.37,0.021,0.1,0.0046,6.22,93.0,0.0021,619.52,20.5,24.9,3.05,3.171,6.67,2.68,2.87,0.2,0.25,16.0,73.7,9.4,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2016-06-07,,0.269,0.0076,33.0,0.29,0.1467,0.06,1.44,1081.0,,4.0,0.8,4.073,0.014,0.029,0.01,11.3,180.4,0.0048,691.84,21.8,27.7,5.697,5.74,1.49,1.624,0.05,0.2,0.03,24.0,108.3,9.4,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2016-10-04,,0.293,0.00139,50.0,0.2,0.0865,0.0012,8.38,1009.0,,150.0,0.9,2.276,0.005,0.017,0.0039,5.3,81.4,0.001,645.76,21.3,26.9,6.875,6.897,13.92,4.599,0.13,0.2,0.12,20.0,86.9,9.0,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2017-03-02,,0.16,0.0009,35.0,0.05,0.0066,0.0063,12.34,1052.0,,20.0,0.4,2.594,0.017,0.191,0.0035,6.9,91.1,0.0023,673.28,16.8,14.1,5.478,5.686,14.0,2.884,1.91,0.23,0.92,19.0,82.5,8.3,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2017-10-12,,0.283,0.0031,40.0,0.34,0.0591,0.0079,12.6,1016.0,,40.0,0.8,4.35,0.005,0.138,0.0027,7.3,99.4,0.0021,650.24,20.4,25.1,11.007,11.15,13.61,6.657,1.31,0.28,0.52,74.0,80.9,9.6,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2018-04-17,,0.258,0.0029,30.0,0.67,0.1273,0.0103,13.76,1089.0,,30.0,1.1,1.94,0.009,0.066,0.0077,8.3,126.1,0.0031,696.96,19.3,24.7,12.529,12.604,15.14,10.589,1.407,0.18,0.862,100.0,137.7,9.4,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2018-06-19,,0.267,0.0029,15.0,0.03,0.0514,0.0044,14.54,1146.0,,30.0,1.0,1.898,0.005,0.05,0.0011,6.6,100.6,0.001,733.44,21.2,21.1,6.363,6.418,14.87,4.465,0.97,0.18,0.676,39.0,115.7,9.0,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2018-11-06,,0.22,0.0045,20.0,0.02,0.0053,0.0041,13.012,990.0,,90.0,0.7,3.787,0.005,0.039,0.0011,6.5,96.2,0.0005,633.6,21.1,27.3,7.567,7.611,14.515,3.78,0.566,0.21,0.47,40.0,90.7,9.1,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2019-03-05,,0.181,0.0029,20.0,0.02,0.0094,0.0099,13.365,1046.0,,40.0,1.1,0.737,0.072,0.144,0.0022,7.9,111.0,0.0007,669.44,18.9,24.5,1.207,1.423,14.556,0.47,0.959,0.18,0.225,30.0,112.3,8.9,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01355,2020-09-29,,,0.01,20.0,3.0,0.00293,0.005,13.891,1052.0,,4.0,0.5,1.923,0.024,0.033,0.001,7.1,108.7,0.005,672.64,21.6,23.7,4.67,4.727,14.773,2.747,0.539,0.23,0.5,26.0,71.8,8.9,LAKE OF PATZCUARO 10,19.68046,-101.60502
MEX01356,2015-06-09,,0.238,0.0012,20.0,0.2,0.0099,0.0018,11.94,1030.0,,9.0,0.758,0.73,0.022,0.02,0.0025,6.3,95.1,0.0007,659.2,21.1,18.4,1.22,1.262,13.21,0.49,1.64,0.3,0.45,25.0,52.4,9.1,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2015-10-27,,0.238,0.0008,40.0,0.18,0.0032,0.002,6.94,965.0,,23.0,0.6,0.27,0.01,0.03,0.0041,5.71,83.3,0.0056,617.6,20.0,17.4,1.22,1.26,7.18,0.95,1.6,0.3,0.83,21.0,72.6,9.1,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2016-06-07,,0.03,0.0061,50.0,0.29,0.027,0.004,1.43,1075.0,,4.0,0.6,4.095,0.019,0.062,0.0078,5.8,87.9,0.0073,688.0,21.6,16.6,8.563,8.644,1.87,4.468,0.84,0.2,0.37,15.0,93.6,8.5,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2016-10-04,,0.303,0.00139,50.0,0.02,0.0155,0.0013,15.32,998.0,,15.0,1.2,1.708,0.011,0.025,0.004,4.9,71.5,0.0007,638.72,21.2,17.1,7.159,7.195,17.69,5.451,0.11,0.3,0.1,14.0,68.7,8.9,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2017-03-01,,0.182,0.0012,40.0,0.2,0.0021,0.0055,12.56,1047.0,,4.0,0.7,2.881,0.02,0.225,0.0052,6.9,92.3,0.0026,670.08,16.7,15.2,5.632,5.877,14.34,2.751,0.52,0.23,0.29,10.0,70.1,8.7,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2017-10-12,,0.278,0.0021,40.0,0.52,0.0218,0.0082,12.29,1011.0,,90.0,0.7,2.483,0.01,0.241,0.0015,5.8,89.8,0.0018,647.04,20.7,18.0,10.203,10.454,13.52,7.72,1.38,0.23,0.73,74.0,88.8,9.2,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2018-04-17,,0.225,0.0033,30.0,0.68,0.012,0.0173,13.79,1086.0,,30.0,0.1,1.934,0.006,0.166,0.0092,8.1,109.3,0.0029,695.04,19.6,15.5,11.034,11.206,14.32,9.1,1.275,0.23,0.686,54.0,107.4,8.7,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2018-06-19,,0.184,0.0024,15.0,0.05,0.0137,0.0016,14.43,1135.0,,90.0,0.5,1.918,0.01,0.06,0.0014,6.1,87.4,0.0007,726.4,21.1,17.5,8.364,8.434,14.71,6.446,0.984,0.23,0.64,48.0,99.3,8.3,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2018-11-07,,0.274,0.0047,30.0,0.06,0.0034,0.0084,10.442,986.0,,30.0,0.7,3.004,0.014,0.082,0.0014,5.0,68.2,0.0052,631.04,19.2,20.8,6.934,7.03,11.478,3.93,0.71,0.19,0.5,15.0,87.2,9.4,PATZCUARO LAKE NECK,19.63981,-101.60831
MEX01356,2019-03-05,,0.243,0.0028,30.0,0.1,0.0019,0.0069,13.59,1039.0,,90.0,1.1,0.338,0.091,0.181,0.0033,6.6,91.8,0.0009,664.96,18.8,14.3,3.312,3.584,14.056,2.974,1.171,0.18,0.311,12.0,121.1,8.2,PATZCUARO LAKE NECK,19.63981,-101.60831
